p1,p2,p3,n1,n2,n3
0.024656,0.022028,0.019215,0.023196,0.021531,0.019026
0.022028,0.019215,0.023196,0.021531,0.019026,0.017041
0.019215,0.023196,0.021531,0.019026,0.017041,0.018966
0.023196,0.021531,0.019026,0.017041,0.018966,0.020791
0.021531,0.019026,0.017041,0.018966,0.020791,0.020178
0.019026,0.017041,0.018966,0.020791,0.020178,0.015935
0.017041,0.018966,0.020791,0.020178,0.015935,0.019128
0.018966,0.020791,0.020178,0.015935,0.019128,0.020701
0.020791,0.020178,0.015935,0.019128,0.020701,0.01968
0.020178,0.015935,0.019128,0.020701,0.01968,0.018755
0.015935,0.019128,0.020701,0.01968,0.018755,0.019754
0.019128,0.020701,0.01968,0.018755,0.019754,0.0229
0.020701,0.01968,0.018755,0.019754,0.0229,0.021003
0.01968,0.018755,0.019754,0.0229,0.021003,0.021728
0.018755,0.019754,0.0229,0.021003,0.021728,0.019521
0.019754,0.0229,0.021003,0.021728,0.019521,0.02185
0.0229,0.021003,0.021728,0.019521,0.02185,0.016998
0.021003,0.021728,0.019521,0.02185,0.016998,0.020633
0.021728,0.019521,0.02185,0.016998,0.020633,0.018077
0.019521,0.02185,0.016998,0.020633,0.018077,0.018649
0.02185,0.016998,0.020633,0.018077,0.018649,0.017255
0.016998,0.020633,0.018077,0.018649,0.017255,0.018658
0.020633,0.018077,0.018649,0.017255,0.018658,0.021534
0.018077,0.018649,0.017255,0.018658,0.021534,0.020505
0.018649,0.017255,0.018658,0.021534,0.020505,0.017746
0.017255,0.018658,0.021534,0.020505,0.017746,0.017654
0.018658,0.021534,0.020505,0.017746,0.017654,0.01608
0.021534,0.020505,0.017746,0.017654,0.01608,0.01993
0.020505,0.017746,0.017654,0.01608,0.01993,0.019655
0.017746,0.017654,0.01608,0.01993,0.019655,0.019064
0.017654,0.01608,0.01993,0.019655,0.019064,0.016921
0.01608,0.01993,0.019655,0.019064,0.016921,0.02099
0.01993,0.019655,0.019064,0.016921,0.02099,0.019562
0.019655,0.019064,0.016921,0.02099,0.019562,0.018292
0.019064,0.016921,0.02099,0.019562,0.018292,0.018121
0.016921,0.02099,0.019562,0.018292,0.018121,0.022727
0.02099,0.019562,0.018292,0.018121,0.022727,0.01749
0.019562,0.018292,0.018121,0.022727,0.01749,0.02304
0.018292,0.018121,0.022727,0.01749,0.02304,0.017036
0.018121,0.022727,0.01749,0.02304,0.017036,0.017832
0.022727,0.01749,0.02304,0.017036,0.017832,0.01835
0.01749,0.02304,0.017036,0.017832,0.01835,0.02931
0.02304,0.017036,0.017832,0.01835,0.02931,0.023456
0.017036,0.017832,0.01835,0.02931,0.023456,0.02305
0.017832,0.01835,0.02931,0.023456,0.02305,0.022314
0.01835,0.02931,0.023456,0.02305,0.022314,0.020395
0.02931,0.023456,0.02305,0.022314,0.020395,0.023784
0.023456,0.02305,0.022314,0.020395,0.023784,0.023059
0.02305,0.022314,0.020395,0.023784,0.023059,0.032315
0.022314,0.020395,0.023784,0.023059,0.032315,0.022735
0.020395,0.023784,0.023059,0.032315,0.022735,0.024921
0.023784,0.023059,0.032315,0.022735,0.024921,0.02008
0.023059,0.032315,0.022735,0.024921,0.02008,0.01941
0.032315,0.022735,0.024921,0.02008,0.01941,0.02037
0.022735,0.024921,0.02008,0.01941,0.02037,0.017327
0.024921,0.02008,0.01941,0.02037,0.017327,0.01774
0.02008,0.01941,0.02037,0.017327,0.01774,0.016924
0.01941,0.02037,0.017327,0.01774,0.016924,0.018047
0.02037,0.017327,0.01774,0.016924,0.018047,0.026207
0.017327,0.01774,0.016924,0.018047,0.026207,0.025728
0.01774,0.016924,0.018047,0.026207,0.025728,0.024943
0.016924,0.018047,0.026207,0.025728,0.024943,0.021676
0.018047,0.026207,0.025728,0.024943,0.021676,0.028081
0.026207,0.025728,0.024943,0.021676,0.028081,0.025512
0.025728,0.024943,0.021676,0.028081,0.025512,0.026253
0.024943,0.021676,0.028081,0.025512,0.026253,0.028694
0.021676,0.028081,0.025512,0.026253,0.028694,0.026772
0.028081,0.025512,0.026253,0.028694,0.026772,0.033699
0.025512,0.026253,0.028694,0.026772,0.033699,0.023103
0.026253,0.028694,0.026772,0.033699,0.023103,0.017599
0.028694,0.026772,0.033699,0.023103,0.017599,0.023621
0.026772,0.033699,0.023103,0.017599,0.023621,0.022298
0.033699,0.023103,0.017599,0.023621,0.022298,0.02458
0.023103,0.017599,0.023621,0.022298,0.02458,0.020982
0.017599,0.023621,0.022298,0.02458,0.020982,0.029296
0.023621,0.022298,0.02458,0.020982,0.029296,0.025631
0.022298,0.02458,0.020982,0.029296,0.025631,0.025832
0.02458,0.020982,0.029296,0.025631,0.025832,0.033564
0.020982,0.029296,0.025631,0.025832,0.033564,0.022787
0.029296,0.025631,0.025832,0.033564,0.022787,0.028624
0.025631,0.025832,0.033564,0.022787,0.028624,0.030438
0.025832,0.033564,0.022787,0.028624,0.030438,0.025943
0.033564,0.022787,0.028624,0.030438,0.025943,0.03182
0.022787,0.028624,0.030438,0.025943,0.03182,0.020755
0.028624,0.030438,0.025943,0.03182,0.020755,0.02617
0.030438,0.025943,0.03182,0.020755,0.02617,0.02073
0.025943,0.03182,0.020755,0.02617,0.02073,0.025079
0.03182,0.020755,0.02617,0.02073,0.025079,0.020414
0.020755,0.02617,0.02073,0.025079,0.020414,0.021204
0.02617,0.02073,0.025079,0.020414,0.021204,0.018025
0.02073,0.025079,0.020414,0.021204,0.018025,0.0221
0.025079,0.020414,0.021204,0.018025,0.0221,0.019337
0.020414,0.021204,0.018025,0.0221,0.019337,0.028881
0.021204,0.018025,0.0221,0.019337,0.028881,0.019043
0.018025,0.0221,0.019337,0.028881,0.019043,0.015005
0.0221,0.019337,0.028881,0.019043,0.015005,0.021887
0.019337,0.028881,0.019043,0.015005,0.021887,0.019834
0.028881,0.019043,0.015005,0.021887,0.019834,0.021072
0.019043,0.015005,0.021887,0.019834,0.021072,0.018571
0.015005,0.021887,0.019834,0.021072,0.018571,0.022239
0.021887,0.019834,0.021072,0.018571,0.022239,0.02257
0.019834,0.021072,0.018571,0.022239,0.02257,0.024515
0.021072,0.018571,0.022239,0.02257,0.024515,0.029981
0.018571,0.022239,0.02257,0.024515,0.029981,0.022546
0.022239,0.02257,0.024515,0.029981,0.022546,0.025372
0.02257,0.024515,0.029981,0.022546,0.025372,0.02924
0.024515,0.029981,0.022546,0.025372,0.02924,0.028277
0.029981,0.022546,0.025372,0.02924,0.028277,0.027844
0.022546,0.025372,0.02924,0.028277,0.027844,0.025013
0.025372,0.02924,0.028277,0.027844,0.025013,0.025879
0.02924,0.028277,0.027844,0.025013,0.025879,0.027814
0.028277,0.027844,0.025013,0.025879,0.027814,0.028753
0.027844,0.025013,0.025879,0.027814,0.028753,0.026031
0.025013,0.025879,0.027814,0.028753,0.026031,0.022223
0.025879,0.027814,0.028753,0.026031,0.022223,0.022319
0.027814,0.028753,0.026031,0.022223,0.022319,0.02194
0.028753,0.026031,0.022223,0.022319,0.02194,0.026282
0.026031,0.022223,0.022319,0.02194,0.026282,0.02788
0.022223,0.022319,0.02194,0.026282,0.02788,0.019368
0.022319,0.02194,0.026282,0.02788,0.019368,0.022904
0.02194,0.026282,0.02788,0.019368,0.022904,0.027074
0.026282,0.02788,0.019368,0.022904,0.027074,0.023632
0.02788,0.019368,0.022904,0.027074,0.023632,0.019137
0.019368,0.022904,0.027074,0.023632,0.019137,0.021034
0.022904,0.027074,0.023632,0.019137,0.021034,0.02007
0.027074,0.023632,0.019137,0.021034,0.02007,0.021653
0.023632,0.019137,0.021034,0.02007,0.021653,0.020616
0.019137,0.021034,0.02007,0.021653,0.020616,0.017594
0.021034,0.02007,0.021653,0.020616,0.017594,0.015433
0.02007,0.021653,0.020616,0.017594,0.015433,0.015849
0.021653,0.020616,0.017594,0.015433,0.015849,0.019823
0.020616,0.017594,0.015433,0.015849,0.019823,0.018672
0.017594,0.015433,0.015849,0.019823,0.018672,0.015668
0.015433,0.015849,0.019823,0.018672,0.015668,0.018302
0.015849,0.019823,0.018672,0.015668,0.018302,0.018564
0.019823,0.018672,0.015668,0.018302,0.018564,0.017225
0.018672,0.015668,0.018302,0.018564,0.017225,0.016164
0.015668,0.018302,0.018564,0.017225,0.016164,0.016233
0.018302,0.018564,0.017225,0.016164,0.016233,0.017321
0.018564,0.017225,0.016164,0.016233,0.017321,0.018371
0.017225,0.016164,0.016233,0.017321,0.018371,0.019602
0.016164,0.016233,0.017321,0.018371,0.019602,0.020653
0.016233,0.017321,0.018371,0.019602,0.020653,0.02388
0.017321,0.018371,0.019602,0.020653,0.02388,0.023925
0.018371,0.019602,0.020653,0.02388,0.023925,0.021766
0.019602,0.020653,0.02388,0.023925,0.021766,0.020026
0.020653,0.02388,0.023925,0.021766,0.020026,0.019322
0.02388,0.023925,0.021766,0.020026,0.019322,0.019616
0.023925,0.021766,0.020026,0.019322,0.019616,0.021226
0.021766,0.020026,0.019322,0.019616,0.021226,0.019679
0.020026,0.019322,0.019616,0.021226,0.019679,0.022327
0.019322,0.019616,0.021226,0.019679,0.022327,0.018405
0.019616,0.021226,0.019679,0.022327,0.018405,0.025325
0.021226,0.019679,0.022327,0.018405,0.025325,0.020878
0.019679,0.022327,0.018405,0.025325,0.020878,0.019646
0.022327,0.018405,0.025325,0.020878,0.019646,0.017103
0.018405,0.025325,0.020878,0.019646,0.017103,0.016587
0.025325,0.020878,0.019646,0.017103,0.016587,0.019409
0.020878,0.019646,0.017103,0.016587,0.019409,0.020914
0.019646,0.017103,0.016587,0.019409,0.020914,0.024578
0.017103,0.016587,0.019409,0.020914,0.024578,0.018999
0.016587,0.019409,0.020914,0.024578,0.018999,0.017121
0.019409,0.020914,0.024578,0.018999,0.017121,0.019444
0.020914,0.024578,0.018999,0.017121,0.019444,0.019704
0.024578,0.018999,0.017121,0.019444,0.019704,0.018659
0.018999,0.017121,0.019444,0.019704,0.018659,0.018573
0.017121,0.019444,0.019704,0.018659,0.018573,0.016831
0.019444,0.019704,0.018659,0.018573,0.016831,0.016873
0.019704,0.018659,0.018573,0.016831,0.016873,0.018303
0.018659,0.018573,0.016831,0.016873,0.018303,0.021024
0.018573,0.016831,0.016873,0.018303,0.021024,0.020656
0.016831,0.016873,0.018303,0.021024,0.020656,0.02265
0.016873,0.018303,0.021024,0.020656,0.02265,0.020855
0.018303,0.021024,0.020656,0.02265,0.020855,0.019588
0.021024,0.020656,0.02265,0.020855,0.019588,0.021892
0.020656,0.02265,0.020855,0.019588,0.021892,0.022439
0.02265,0.020855,0.019588,0.021892,0.022439,0.020418
0.020855,0.019588,0.021892,0.022439,0.020418,0.018003
0.019588,0.021892,0.022439,0.020418,0.018003,0.018723
0.021892,0.022439,0.020418,0.018003,0.018723,0.023109
0.022439,0.020418,0.018003,0.018723,0.023109,0.018804
0.020418,0.018003,0.018723,0.023109,0.018804,0.019552
0.018003,0.018723,0.023109,0.018804,0.019552,0.018665
0.018723,0.023109,0.018804,0.019552,0.018665,0.018192
0.023109,0.018804,0.019552,0.018665,0.018192,0.021106
0.018804,0.019552,0.018665,0.018192,0.021106,0.020634
0.019552,0.018665,0.018192,0.021106,0.020634,0.017326
0.018665,0.018192,0.021106,0.020634,0.017326,0.017592
0.018192,0.021106,0.020634,0.017326,0.017592,0.019428
0.021106,0.020634,0.017326,0.017592,0.019428,0.018212
0.020634,0.017326,0.017592,0.019428,0.018212,0.019068
0.017326,0.017592,0.019428,0.018212,0.019068,0.017223
0.017592,0.019428,0.018212,0.019068,0.017223,0.018364
0.019428,0.018212,0.019068,0.017223,0.018364,0.01594
0.018212,0.019068,0.017223,0.018364,0.01594,0.015965
0.019068,0.017223,0.018364,0.01594,0.015965,0.012715
0.017223,0.018364,0.01594,0.015965,0.012715,0.022789
0.018364,0.01594,0.015965,0.012715,0.022789,0.017746
0.01594,0.015965,0.012715,0.022789,0.017746,0.01981
0.015965,0.012715,0.022789,0.017746,0.01981,0.018664
0.012715,0.022789,0.017746,0.01981,0.018664,0.021987
0.022789,0.017746,0.01981,0.018664,0.021987,0.01922
0.017746,0.01981,0.018664,0.021987,0.01922,0.01686
0.01981,0.018664,0.021987,0.01922,0.01686,0.015744
0.018664,0.021987,0.01922,0.01686,0.015744,0.016946
0.021987,0.01922,0.01686,0.015744,0.016946,0.017202
0.01922,0.01686,0.015744,0.016946,0.017202,0.016289
0.01686,0.015744,0.016946,0.017202,0.016289,0.017066
0.015744,0.016946,0.017202,0.016289,0.017066,0.015323
0.016946,0.017202,0.016289,0.017066,0.015323,0.019116
0.017202,0.016289,0.017066,0.015323,0.019116,0.016999
0.016289,0.017066,0.015323,0.019116,0.016999,0.01939
0.017066,0.015323,0.019116,0.016999,0.01939,0.018942
0.015323,0.019116,0.016999,0.01939,0.018942,0.016274
0.019116,0.016999,0.01939,0.018942,0.016274,0.017059
0.016999,0.01939,0.018942,0.016274,0.017059,0.015049
0.01939,0.018942,0.016274,0.017059,0.015049,0.014494
0.018942,0.016274,0.017059,0.015049,0.014494,0.013852
0.016274,0.017059,0.015049,0.014494,0.013852,0.012805
0.017059,0.015049,0.014494,0.013852,0.012805,0.013254
0.015049,0.014494,0.013852,0.012805,0.013254,0.027817
0.014494,0.013852,0.012805,0.013254,0.027817,0.020531
0.013852,0.012805,0.013254,0.027817,0.020531,0.018173
0.012805,0.013254,0.027817,0.020531,0.018173,0.019199
0.013254,0.027817,0.020531,0.018173,0.019199,0.018707
0.027817,0.020531,0.018173,0.019199,0.018707,0.019647
0.020531,0.018173,0.019199,0.018707,0.019647,0.020896
0.018173,0.019199,0.018707,0.019647,0.020896,0.018087
0.019199,0.018707,0.019647,0.020896,0.018087,0.016841
0.018707,0.019647,0.020896,0.018087,0.016841,0.016349
0.019647,0.020896,0.018087,0.016841,0.016349,0.020315
0.020896,0.018087,0.016841,0.016349,0.020315,0.017131
0.018087,0.016841,0.016349,0.020315,0.017131,0.018354
0.016841,0.016349,0.020315,0.017131,0.018354,0.018137
0.016349,0.020315,0.017131,0.018354,0.018137,0.018195
0.020315,0.017131,0.018354,0.018137,0.018195,0.022847
0.017131,0.018354,0.018137,0.018195,0.022847,0.018395
0.018354,0.018137,0.018195,0.022847,0.018395,0.017777
0.018137,0.018195,0.022847,0.018395,0.017777,0.017348
0.018195,0.022847,0.018395,0.017777,0.017348,0.021357
0.022847,0.018395,0.017777,0.017348,0.021357,0.018704
0.018395,0.017777,0.017348,0.021357,0.018704,0.016014
0.017777,0.017348,0.021357,0.018704,0.016014,0.015335
0.017348,0.021357,0.018704,0.016014,0.015335,0.015501
0.021357,0.018704,0.016014,0.015335,0.015501,0.017287
0.018704,0.016014,0.015335,0.015501,0.017287,0.017391
0.016014,0.015335,0.015501,0.017287,0.017391,0.021978
0.015335,0.015501,0.017287,0.017391,0.021978,0.016188
0.015501,0.017287,0.017391,0.021978,0.016188,0.016297
0.017287,0.017391,0.021978,0.016188,0.016297,0.01736
0.017391,0.021978,0.016188,0.016297,0.01736,0.015011
0.021978,0.016188,0.016297,0.01736,0.015011,0.014403
0.016188,0.016297,0.01736,0.015011,0.014403,0.01728
0.016297,0.01736,0.015011,0.014403,0.01728,0.016534
0.01736,0.015011,0.014403,0.01728,0.016534,0.017214
0.015011,0.014403,0.01728,0.016534,0.017214,0.015723
0.014403,0.01728,0.016534,0.017214,0.015723,0.020676
0.01728,0.016534,0.017214,0.015723,0.020676,0.043956
0.016534,0.017214,0.015723,0.020676,0.043956,0.025306
0.017214,0.015723,0.020676,0.043956,0.025306,0.034385
0.015723,0.020676,0.043956,0.025306,0.034385,0.023305
0.020676,0.043956,0.025306,0.034385,0.023305,0.023432
0.043956,0.025306,0.034385,0.023305,0.023432,0.019563
0.025306,0.034385,0.023305,0.023432,0.019563,0.019137
0.034385,0.023305,0.023432,0.019563,0.019137,0.017393
0.023305,0.023432,0.019563,0.019137,0.017393,0.016845
0.023432,0.019563,0.019137,0.017393,0.016845,0.016734
0.019563,0.019137,0.017393,0.016845,0.016734,0.026167
0.019137,0.017393,0.016845,0.016734,0.026167,0.026121
0.017393,0.016845,0.016734,0.026167,0.026121,0.017666
0.016845,0.016734,0.026167,0.026121,0.017666,0.018762
0.016734,0.026167,0.026121,0.017666,0.018762,0.015937
0.026167,0.026121,0.017666,0.018762,0.015937,0.016346
0.026121,0.017666,0.018762,0.015937,0.016346,0.025757
0.017666,0.018762,0.015937,0.016346,0.025757,0.018392
0.018762,0.015937,0.016346,0.025757,0.018392,0.015438
0.015937,0.016346,0.025757,0.018392,0.015438,0.01825
0.016346,0.025757,0.018392,0.015438,0.01825,0.014944
0.025757,0.018392,0.015438,0.01825,0.014944,0.018336
0.018392,0.015438,0.01825,0.014944,0.018336,0.018678
0.015438,0.01825,0.014944,0.018336,0.018678,0.01899
0.01825,0.014944,0.018336,0.018678,0.01899,0.016987
0.014944,0.018336,0.018678,0.01899,0.016987,0.015548
0.018336,0.018678,0.01899,0.016987,0.015548,0.015458
0.018678,0.01899,0.016987,0.015548,0.015458,0.014159
0.01899,0.016987,0.015548,0.015458,0.014159,0.014938
0.016987,0.015548,0.015458,0.014159,0.014938,0.014156
0.015548,0.015458,0.014159,0.014938,0.014156,0.01718
0.015458,0.014159,0.014938,0.014156,0.01718,0.018353
0.014159,0.014938,0.014156,0.01718,0.018353,0.016513
0.014938,0.014156,0.01718,0.018353,0.016513,0.019804
0.014156,0.01718,0.018353,0.016513,0.019804,0.017253
0.01718,0.018353,0.016513,0.019804,0.017253,0.016853
0.018353,0.016513,0.019804,0.017253,0.016853,0.021473
0.016513,0.019804,0.017253,0.016853,0.021473,0.017391
0.019804,0.017253,0.016853,0.021473,0.017391,0.018347
0.017253,0.016853,0.021473,0.017391,0.018347,0.019931
0.016853,0.021473,0.017391,0.018347,0.019931,0.021394
0.021473,0.017391,0.018347,0.019931,0.021394,0.019908
0.017391,0.018347,0.019931,0.021394,0.019908,0.018476
0.018347,0.019931,0.021394,0.019908,0.018476,0.021925
0.019931,0.021394,0.019908,0.018476,0.021925,0.021007
0.021394,0.019908,0.018476,0.021925,0.021007,0.019145
0.019908,0.018476,0.021925,0.021007,0.019145,0.017951
0.018476,0.021925,0.021007,0.019145,0.017951,0.016917
0.021925,0.021007,0.019145,0.017951,0.016917,0.014528
0.021007,0.019145,0.017951,0.016917,0.014528,0.015898
0.019145,0.017951,0.016917,0.014528,0.015898,0.018972
0.017951,0.016917,0.014528,0.015898,0.018972,0.021122
0.016917,0.014528,0.015898,0.018972,0.021122,0.016669
0.014528,0.015898,0.018972,0.021122,0.016669,0.01676
0.015898,0.018972,0.021122,0.016669,0.01676,0.018704
0.018972,0.021122,0.016669,0.01676,0.018704,0.017821
0.021122,0.016669,0.01676,0.018704,0.017821,0.016711
0.016669,0.01676,0.018704,0.017821,0.016711,0.01594
0.01676,0.018704,0.017821,0.016711,0.01594,0.017313
0.018704,0.017821,0.016711,0.01594,0.017313,0.016606
0.017821,0.016711,0.01594,0.017313,0.016606,0.017618
0.016711,0.01594,0.017313,0.016606,0.017618,0.024965
0.01594,0.017313,0.016606,0.017618,0.024965,0.015087
0.017313,0.016606,0.017618,0.024965,0.015087,0.01675
0.016606,0.017618,0.024965,0.015087,0.01675,0.021732
0.017618,0.024965,0.015087,0.01675,0.021732,0.017923
0.024965,0.015087,0.01675,0.021732,0.017923,0.015892
0.015087,0.01675,0.021732,0.017923,0.015892,0.016376
0.01675,0.021732,0.017923,0.015892,0.016376,0.016334
0.021732,0.017923,0.015892,0.016376,0.016334,0.017607
0.017923,0.015892,0.016376,0.016334,0.017607,0.026866
0.015892,0.016376,0.016334,0.017607,0.026866,0.022005
0.016376,0.016334,0.017607,0.026866,0.022005,0.017866
0.016334,0.017607,0.026866,0.022005,0.017866,0.018689
0.017607,0.026866,0.022005,0.017866,0.018689,0.021335
0.026866,0.022005,0.017866,0.018689,0.021335,0.016102
0.022005,0.017866,0.018689,0.021335,0.016102,0.015503
0.017866,0.018689,0.021335,0.016102,0.015503,0.015577
0.018689,0.021335,0.016102,0.015503,0.015577,0.015813
0.021335,0.016102,0.015503,0.015577,0.015813,0.024201
0.016102,0.015503,0.015577,0.015813,0.024201,0.020709
0.015503,0.015577,0.015813,0.024201,0.020709,0.020346
0.015577,0.015813,0.024201,0.020709,0.020346,0.021807
0.015813,0.024201,0.020709,0.020346,0.021807,0.021635
0.024201,0.020709,0.020346,0.021807,0.021635,0.024521
0.020709,0.020346,0.021807,0.021635,0.024521,0.019383
0.020346,0.021807,0.021635,0.024521,0.019383,0.021515
0.021807,0.021635,0.024521,0.019383,0.021515,0.016881
0.021635,0.024521,0.019383,0.021515,0.016881,0.013371
0.024521,0.019383,0.021515,0.016881,0.013371,0.01709
0.019383,0.021515,0.016881,0.013371,0.01709,0.016494
0.021515,0.016881,0.013371,0.01709,0.016494,0.016251
0.016881,0.013371,0.01709,0.016494,0.016251,0.020962
0.013371,0.01709,0.016494,0.016251,0.020962,0.017641
0.01709,0.016494,0.016251,0.020962,0.017641,0.022273
0.016494,0.016251,0.020962,0.017641,0.022273,0.017333
0.016251,0.020962,0.017641,0.022273,0.017333,0.018764
0.020962,0.017641,0.022273,0.017333,0.018764,0.018575
0.017641,0.022273,0.017333,0.018764,0.018575,0.022653
0.022273,0.017333,0.018764,0.018575,0.022653,0.020693
0.017333,0.018764,0.018575,0.022653,0.020693,0.025497
0.018764,0.018575,0.022653,0.020693,0.025497,0.020868
0.018575,0.022653,0.020693,0.025497,0.020868,0.031474
0.022653,0.020693,0.025497,0.020868,0.031474,0.033433
0.020693,0.025497,0.020868,0.031474,0.033433,0.042229
0.025497,0.020868,0.031474,0.033433,0.042229,0.034074
